,data_referencia,tipo_titulo,codigo_selic,data_vencimento,taxa_intradiaria,pu,tipo_pu
21,2022-02-15,NTN-F,950199,2033-01-01,11.6886,915.320665,OBSERVADO
22,2022-02-15,LTN,100000,2022-04-01,11.1031,987.131372,OBSERVADO
23,2022-02-15,LTN,100000,2022-07-01,11.835,959.560804,OBSERVADO
24,2022-02-15,LTN,100000,2022-10-01,12.2987,929.856314,OBSERVADO
25,2022-02-15,LTN,100000,2023-01-01,12.409,902.921193,OBSERVADO
26,2022-02-15,LTN,100000,2023-04-01,12.4221,876.784252,OBSERVADO
27,2022-02-15,LTN,100000,2023-07-01,12.3735,852.785377,OBSERVADO
28,2022-02-15,LTN,100000,2024-01-01,11.9936,809.92719,OBSERVADO
29,2022-02-15,LTN,100000,2024-04-01,11.824,790.53731,OBSERVADO
30,2022-02-15,LTN,100000,2024-07-01,11.6531,771.527984,OBSERVADO
31,2022-02-15,LTN,100000,2025-01-01,11.4184,733.294398,OBSERVADO
32,2022-02-15,LTN,100000,2025-07-01,11.365,697.017006,OBSERVADO
0,2022-02-16,NTN-B,760199,2022-08-15,6.8024,3801.362513,OBSERVADO
1,2022-02-16,NTN-B,760100,2023-03-15,6.3329,3897.454896,MODELADO
2,2022-02-16,NTN-B,760199,2023-05-15,6.3134,3860.406542,OBSERVADO
3,2022-02-16,NTN-B,760199,2024-08-15,5.6252,3848.785322,OBSERVADO
4,2022-02-16,NTN-B,760199,2025-05-15,5.474,3931.609385,OBSERVADO
5,2022-02-16,NTN-B,760199,2026-08-15,5.3465,3911.851787,OBSERVADO
6,2022-02-16,NTN-B,760199,2027-05-15,5.3878,3976.839871,OBSERVADO
7,2022-02-16,NTN-B,760199,2028-08-15,5.4525,3927.945345,OBSERVADO
8,2022-02-16,NTN-B,760199,2030-08-15,5.5394,3935.006532,OBSERVADO
9,2022-02-16,NTN-B,760199,2032-08-15,5.5918,3938.590504,OBSERVADO
10,2022-02-16,NTN-B,760199,2035-05-15,5.6027,4015.283687,OBSERVADO
11,2022-02-16,NTN-B,760199,2040-08-15,5.6532,3969.324968,OBSERVADO
12,2022-02-16,NTN-B,760199,2045-05-15,5.7085,4019.485322,OBSERVADO
13,2022-02-16,NTN-B,760199,2050-08-15,5.7069,3977.84262,OBSERVADO
14,2022-02-16,NTN-B,760199,2055-05-15,5.6977,4049.731756,OBSERVADO
15,2022-02-16,NTN-B,760199,2060-08-15,5.7008,3999.361702,OBSERVADO
16,2022-02-16,NTN-F,950199,2023-01-01,12.4267,994.067461,OBSERVADO
17,2022-02-16,NTN-F,950199,2025-01-01,11.3366,982.509963,OBSERVADO
18,2022-02-16,NTN-F,950199,2027-01-01,11.2032,971.033958,OBSERVADO
19,2022-02-16,NTN-F,950199,2029-01-01,11.4342,950.035804,OBSERVADO
20,2022-02-16,NTN-F,950199,2031-01-01,11.4837,936.457453,OBSERVADO
21,2022-02-16,NTN-F,950199,2033-01-01,11.6088,920.057784,OBSERVADO
22,2022-02-16,LTN,100000,2022-04-01,11.1072,987.539554,OBSERVADO
23,2022-02-16,LTN,100000,2022-07-01,11.8244,960.020036,OBSERVADO
24,2022-02-16,LTN,100000,2022-10-01,12.3,930.277703,OBSERVADO
25,2022-02-16,LTN,100000,2023-01-01,12.42,903.263595,OBSERVADO
26,2022-02-16,LTN,100000,2023-04-01,12.4474,876.970884,OBSERVADO
27,2022-02-16,LTN,100000,2023-07-01,12.399,852.916799,OBSERVADO
28,2022-02-16,LTN,100000,2024-01-01,12.015,810.003859,OBSERVADO
29,2022-02-16,LTN,100000,2024-04-01,11.86,790.353751,OBSERVADO
30,2022-02-16,LTN,100000,2024-07-01,11.69,771.266597,OBSERVADO
31,2022-02-16,LTN,100000,2025-01-01,11.4389,733.222506,OBSERVADO
32,2022-02-16,LTN,100000,2025-07-01,11.3786,697.029672,OBSERVADO
0,2022-02-17,NTN-B,760199,2022-08-15,6.8503,3803.402065,OBSERVADO
1,2022-02-17,NTN-B,760100,2023-03-15,6.3432,3899.938482,OBSERVADO
2,2022-02-17,NTN-B,760199,2023-05-15,6.3476,3861.780906,OBSERVADO
3,2022-02-17,NTN-B,760199,2024-08-15,5.6683,3847.846124,OBSERVADO
4,2022-02-17,NTN-B,760199,2025-05-15,5.5157,3929.814533,OBSERVADO
5,2022-02-17,NTN-B,760199,2026-08-15,5.3888,3908.300114,OBSERVADO
6,2022-02-17,NTN-B,760199,2027-05-15,5.418,3974.491283,OBSERVADO
7,2022-02-17,NTN-B,760199,2028-08-15,5.4799,3925.114929,OBSERVADO
8,2022-02-17,NTN-B,760199,2030-08-15,5.5682,3930.493534,OBSERVADO
9,2022-02-17,NTN-B,760199,2032-08-15,5.6158,3934.239484,OBSERVADO
10,2022-02-17,NTN-B,760199,2035-05-15,5.631,4008.162873,OBSERVADO
11,2022-02-17,NTN-B,760199,2040-08-15,5.6699,3964.878457,OBSERVADO
12,2022-02-17,NTN-B,760199,2045-05-15,5.7243,4014.617199,OBSERVADO
13,2022-02-17,NTN-B,760199,2050-08-15,5.7185,3974.426434,OBSERVADO
14,2022-02-17,NTN-B,760199,2055-05-15,5.7058,4047.960733,OBSERVADO
15,2022-02-17,NTN-B,760199,2060-08-15,5.7066,3998.710262,OBSERVADO
16,2022-02-17,NTN-F,950199,2023-01-01,12.451,994.348794,OBSERVADO
17,2022-02-17,NTN-F,950199,2025-01-01,11.4575,980.238168,OBSERVADO
18,2022-02-17,NTN-F,950199,2027-01-01,11.327,967.232045,OBSERVADO
19,2022-02-17,NTN-F,950199,2029-01-01,11.5649,944.880535,OBSERVADO
20,2022-02-17,NTN-F,950199,2031-01-01,11.5674,932.72031,OBSERVADO
21,2022-02-17,NTN-F,950199,2033-01-01,11.714,914.750725,OBSERVADO
22,2022-02-17,LTN,100000,2022-04-01,11.1162,987.943181,OBSERVADO
23,2022-02-17,LTN,100000,2022-07-01,11.8257,960.441859,OBSERVADO
24,2022-02-17,LTN,100000,2022-10-01,12.3089,930.66038,OBSERVADO
25,2022-02-17,LTN,100000,2023-01-01,12.4451,903.508815,OBSERVADO
26,2022-02-17,LTN,100000,2023-04-01,12.4785,877.108735,OBSERVADO
27,2022-02-17,LTN,100000,2023-07-01,12.4736,852.544482,OBSERVADO
28,2022-02-17,LTN,100000,2024-01-01,12.12,808.962817,OBSERVADO
29,2022-02-17,LTN,100000,2024-04-01,11.9918,788.756856,OBSERVADO
30,2022-02-17,LTN,100000,2024-07-01,11.8058,769.732101,OBSERVADO
31,2022-02-17,LTN,100000,2025-01-01,11.56,731.261799,OBSERVADO
32,2022-02-17,LTN,100000,2025-07-01,11.5077,694.630721,OBSERVADO
0,2022-02-18,NTN-B,760199,2022-08-15,7.0737,3802.458206,OBSERVADO
1,2022-02-18,NTN-B,760100,2023-03-15,6.3919,3900.992383,MODELADO
2,2022-02-18,NTN-B,760199,2023-05-15,6.4045,3862.197747,OBSERVADO
3,2022-02-18,NTN-B,760199,2024-08-15,5.6998,3847.904987,OBSERVADO
4,2022-02-18,NTN-B,760199,2025-05-15,5.5418,3929.738196,OBSERVADO
5,2022-02-18,NTN-B,760199,2026-08-15,5.3988,3909.556589,OBSERVADO
6,2022-02-18,NTN-B,760199,2027-05-15,5.4508,3971.715786,OBSERVADO
7,2022-02-18,NTN-B,760199,2028-08-15,5.5071,3922.341836,OBSERVADO
8,2022-02-18,NTN-B,760199,2030-08-15,5.5879,3928.295562,OBSERVADO
9,2022-02-18,NTN-B,760199,2032-08-15,5.6307,3932.604381,OBSERVADO
10,2022-02-18,NTN-B,760199,2035-05-15,5.6565,4002.053076,OBSERVADO
11,2022-02-18,NTN-B,760199,2040-08-15,5.6887,3959.537361,OBSERVADO
12,2022-02-18,NTN-B,760199,2045-05-15,5.7362,4011.670635,OBSERVADO
13,2022-02-18,NTN-B,760199,2050-08-15,5.7405,3965.437657,OBSERVADO
14,2022-02-18,NTN-B,760199,2055-05-15,5.7213,4041.954494,OBSERVADO
15,2022-02-18,NTN-B,760199,2060-08-15,5.7228,3991.80198,OBSERVADO
16,2022-02-18,NTN-F,950199,2023-01-01,12.3765,995.364181,OBSERVADO
17,2022-02-18,NTN-F,950199,2025-01-01,11.3282,983.534826,OBSERVADO
18,2022-02-18,NTN-F,950199,2027-01-01,11.2338,970.810004,OBSERVADO
19,2022-02-18,NTN-F,950199,2029-01-01,11.495,948.259586,OBSERVADO
20,2022-02-18,NTN-F,950199,2031-01-01,11.4879,937.057357,OBSERVADO
21,2022-02-18,NTN-F,950199,2033-01-01,11.6649,917.810023,OBSERVADO
22,2022-02-18,LTN,100000,2022-04-01,11.1298,988.343063,OBSERVADO
23,2022-02-18,LTN,100000,2022-07-01,11.8387,960.828053,OBSERVADO
24,2022-02-18,LTN,100000,2022-10-01,12.255,931.364142,OBSERVADO
25,2022-02-18,LTN,100000,2023-01-01,12.37,904.449648,OBSERVADO
26,2022-02-18,LTN,100000,2023-04-01,12.3981,878.215594,OBSERVADO
27,2022-02-18,LTN,100000,2023-07-01,12.3688,854.01887,OBSERVADO
28,2022-02-18,LTN,100000,2024-01-01,12.0015,810.914309,OBSERVADO
29,2022-02-18,LTN,100000,2024-04-01,11.8688,790.926961,OBSERVADO
30,2022-02-18,LTN,100000,2024-07-01,11.6825,772.065007,OBSERVADO
31,2022-02-18,LTN,100000,2025-01-01,11.4273,734.071334,OBSERVADO
32,2022-02-18,LTN,100000,2025-07-01,11.3925,697.335257,OBSERVADO
0,2022-02-21,NTN-B,760199,2022-08-15,7.0579,3805.632519,OBSERVADO
1,2022-02-21,NTN-B,760100,2023-03-15,6.4393,3902.111289,MODELADO
2,2022-02-21,NTN-B,760199,2023-05-15,6.4351,3863.74812,OBSERVADO
3,2022-02-21,NTN-B,760199,2024-08-15,5.7154,3849.322316,OBSERVADO
4,2022-02-21,NTN-B,760199,2025-05-15,5.5342,3933.341742,OBSERVADO
5,2022-02-21,NTN-B,760199,2026-08-15,5.418,3909.450198,OBSERVADO
6,2022-02-21,NTN-B,760199,2027-05-15,5.4785,3969.814818,OBSERVADO
7,2022-02-21,NTN-B,760199,2028-08-15,5.5311,3920.229458,OBSERVADO
8,2022-02-21,NTN-B,760199,2030-08-15,5.6051,3926.73978,OBSERVADO
9,2022-02-21,NTN-B,760199,2032-08-15,5.6645,3925.376621,OBSERVADO
10,2022-02-21,NTN-B,760199,2035-05-15,5.6929,3992.159923,OBSERVADO
11,2022-02-21,NTN-B,760199,2040-08-15,5.7124,3952.097579,OBSERVADO
12,2022-02-21,NTN-B,760199,2045-05-15,5.7458,4009.850434,OBSERVADO
13,2022-02-21,NTN-B,760199,2050-08-15,5.7472,3964.675292,OBSERVADO
14,2022-02-21,NTN-B,760199,2055-05-15,5.7326,4038.373663,OBSERVADO
15,2022-02-21,NTN-B,760199,2060-08-15,5.7291,3990.861677,OBSERVADO
16,2022-02-21,NTN-F,950199,2023-01-01,12.39,995.725482,OBSERVADO
17,2022-02-21,NTN-F,950199,2025-01-01,11.3137,984.276519,OBSERVADO
18,2022-02-21,NTN-F,950199,2027-01-01,11.1949,972.545185,OBSERVADO
19,2022-02-21,NTN-F,950199,2029-01-01,11.4668,949.870056,OBSERVADO
20,2022-02-21,NTN-F,950199,2031-01-01,11.4889,937.41222,OBSERVADO
21,2022-02-21,NTN-F,950199,2033-01-01,11.6361,919.775626,OBSERVADO
22,2022-02-21,LTN,100000,2022-04-01,11.149,988.738732,OBSERVADO
23,2022-02-21,LTN,100000,2022-07-01,11.8485,961.225007,OBSERVADO
24,2022-02-21,LTN,100000,2022-10-01,12.27,931.715414,OBSERVADO
25,2022-02-21,LTN,100000,2023-01-01,12.385,904.764808,OBSERVADO
26,2022-02-21,LTN,100000,2023-04-01,12.4142,878.483684,OBSERVADO
27,2022-02-21,LTN,100000,2023-07-01,12.3987,854.107523,OBSERVADO
28,2022-02-21,LTN,100000,2024-01-01,12.0259,810.953089,OBSERVADO
29,2022-02-21,LTN,100000,2024-04-01,11.8788,791.131434,OBSERVADO
30,2022-02-21,LTN,100000,2024-07-01,11.6789,772.461791,OBSERVADO
31,2022-02-21,LTN,100000,2025-01-01,11.4195,734.533287,OBSERVADO
32,2022-02-21,LTN,100000,2025-07-01,11.3733,698.035324,OBSERVADO
0,2022-02-22,NTN-B,760199,2022-08-15,6.9794,3809.855784,OBSERVADO
1,2022-02-22,NTN-B,760100,2023-03-15,6.4129,3905.977112,MODELADO
2,2022-02-22,NTN-B,760199,2023-05-15,6.4208,3867.213028,OBSERVADO
3,2022-02-22,NTN-B,760199,2024-08-15,5.7193,3851.737193,OBSERVADO
4,2022-02-22,NTN-B,760199,2025-05-15,5.5625,3933.035948,OBSERVADO
5,2022-02-22,NTN-B,760199,2026-08-15,5.4545,3906.794646,OBSERVADO
6,2022-02-22,NTN-B,760199,2027-05-15,5.5148,3966.470782,OBSERVADO
7,2022-02-22,NTN-B,760199,2028-08-15,5.5601,3917.109322,OBSERVADO
8,2022-02-22,NTN-B,760199,2030-08-15,5.6353,3921.915198,OBSERVADO
9,2022-02-22,NTN-B,760199,2032-08-15,5.6882,3921.162608,OBSERVADO
10,2022-02-22,NTN-B,760199,2035-05-15,5.72,3985.552934,OBSERVADO
11,2022-02-22,NTN-B,760199,2040-08-15,5.7318,3946.544354,OBSERVADO
12,2022-02-22,NTN-B,760199,2045-05-15,5.7622,4004.734412,OBSERVADO
13,2022-02-22,NTN-B,760199,2050-08-15,5.7558,3962.902667,OBSERVADO
14,2022-02-22,NTN-B,760199,2055-05-15,5.7429,4035.376643,OBSERVADO
15,2022-02-22,NTN-B,760199,2060-08-15,5.7459,3983.638988,OBSERVADO
16,2022-02-22,NTN-F,950199,2023-01-01,12.38,996.260646,OBSERVADO
17,2022-02-22,NTN-F,950199,2025-01-01,11.3003,984.993328,OBSERVADO
18,2022-02-22,NTN-F,950199,2027-01-01,11.18,973.462667,OBSERVADO
19,2022-02-22,NTN-F,950199,2029-01-01,11.445,951.20885,OBSERVADO
20,2022-02-22,NTN-F,950199,2031-01-01,11.4518,939.658896,OBSERVADO
21,2022-02-22,NTN-F,950199,2033-01-01,11.5947,922.431879,OBSERVADO
22,2022-02-22,LTN,100000,2022-04-01,11.1689,989.135275,OBSERVADO
23,2022-02-22,LTN,100000,2022-07-01,11.8612,961.61409,OBSERVADO
24,2022-02-22,LTN,100000,2022-10-01,12.2693,932.146952,OBSERVADO
25,2022-02-22,LTN,100000,2023-01-01,12.375,905.252837,OBSERVADO
26,2022-02-22,LTN,100000,2023-04-01,12.3967,879.042678,OBSERVADO
27,2022-02-22,LTN,100000,2023-07-01,12.38,854.69505,OBSERVADO
28,2022-02-22,LTN,100000,2024-01-01,11.985,811.864296,OBSERVADO
29,2022-02-22,LTN,100000,2024-04-01,11.8571,791.803819,OBSERVADO
30,2022-02-22,LTN,100000,2024-07-01,11.6598,773.108936,OBSERVADO
31,2022-02-22,LTN,100000,2025-01-01,11.41,735.027088,OBSERVADO
32,2022-02-22,LTN,100000,2025-07-01,11.3682,698.440367,OBSERVADO
0,2022-02-23,NTN-B,760199,2022-08-15,7.0339,3811.842516,OBSERVADO
1,2022-02-23,NTN-B,760100,2023-03-15,6.438,3907.938551,MODELADO
2,2022-02-23,NTN-B,760199,2023-05-15,6.4608,3868.379488,OBSERVADO
3,2022-02-23,NTN-B,760199,2024-08-15,5.7579,3851.218117,OBSERVADO
4,2022-02-23,NTN-B,760199,2025-05-15,5.5879,3933.053778,OBSERVADO
5,2022-02-23,NTN-B,760199,2026-08-15,5.4762,3906.337078,OBSERVADO
6,2022-02-23,NTN-B,760199,2027-05-15,5.5243,3967.667003,OBSERVADO
7,2022-02-23,NTN-B,760199,2028-08-15,5.5692,3918.036623,OBSERVADO
8,2022-02-23,NTN-B,760199,2030-08-15,5.6481,3921.480364,OBSERVADO
9,2022-02-23,NTN-B,760199,2032-08-15,5.6984,3920.941443,OBSERVADO
10,2022-02-23,NTN-B,760199,2035-05-15,5.7116,3991.322176,OBSERVADO
11,2022-02-23,NTN-B,760199,2040-08-15,5.7371,3947.07718,OBSERVADO
12,2022-02-23,NTN-B,760199,2045-05-15,5.769,4004.290669,OBSERVADO
13,2022-02-23,NTN-B,760199,2050-08-15,5.7525,3967.502651,OBSERVADO
14,2022-02-23,NTN-B,760199,2055-05-15,5.743,4038.200621,OBSERVADO
15,2022-02-23,NTN-B,760199,2060-08-15,5.7483,3985.046236,OBSERVADO
16,2022-02-23,NTN-F,950199,2023-01-01,12.4176,996.446973,OBSERVADO
17,2022-02-23,NTN-F,950199,2025-01-01,11.3056,985.294112,OBSERVADO
18,2022-02-23,NTN-F,950199,2027-01-01,11.1515,974.84403,OBSERVADO
19,2022-02-23,NTN-F,950199,2029-01-01,11.4192,952.719296,OBSERVADO
20,2022-02-23,NTN-F,950199,2031-01-01,11.4003,942.628341,OBSERVADO
21,2022-02-23,NTN-F,950199,2033-01-01,11.5813,923.564867,OBSERVADO
22,2022-02-23,LTN,100000,2022-04-01,11.1861,989.535771,OBSERVADO
23,2022-02-23,LTN,100000,2022-07-01,11.896,961.938603,OBSERVADO
24,2022-02-23,LTN,100000,2022-10-01,12.2891,932.475945,OBSERVADO
25,2022-02-23,LTN,100000,2023-01-01,12.4012,905.492773,OBSERVADO
26,2022-02-23,LTN,100000,2023-04-01,12.4107,879.330032,OBSERVADO
27,2022-02-23,LTN,100000,2023-07-01,12.3987,854.900192,OBSERVADO
28,2022-02-23,LTN,100000,2024-01-01,12.007,811.935966,OBSERVADO
29,2022-02-23,LTN,100000,2024-04-01,11.8636,792.060265,OBSERVADO
30,2022-02-23,LTN,100000,2024-07-01,11.6615,773.419929,OBSERVADO
31,2022-02-23,LTN,100000,2025-01-01,11.4113,735.317891,OBSERVADO
32,2022-02-23,LTN,100000,2025-07-01,11.3768,698.559238,OBSERVADO
0,2022-02-24,NTN-B,760199,2022-08-15,6.8698,3818.202545,OBSERVADO
1,2022-02-24,NTN-B,760100,2023-03-15,6.4479,3911.220477,MODELADO
2,2022-02-24,NTN-B,760199,2023-05-15,6.4025,3874.45315,OBSERVADO
3,2022-02-24,NTN-B,760199,2024-08-15,5.8013,3851.049502,OBSERVADO
4,2022-02-24,NTN-B,760199,2025-05-15,5.6957,3924.909259,OBSERVADO
5,2022-02-24,NTN-B,760199,2026-08-15,5.5639,3896.919735,OBSERVADO
6,2022-02-24,NTN-B,760199,2027-05-15,5.5937,3959.542375,OBSERVADO
7,2022-02-24,NTN-B,760199,2028-08-15,5.6633,3902.553593,OBSERVADO
8,2022-02-24,NTN-B,760199,2030-08-15,5.7262,3905.452753,OBSERVADO
9,2022-02-24,NTN-B,760199,2032-08-15,5.767,3904.312978,OBSERVADO
10,2022-02-24,NTN-B,760199,2035-05-15,5.7757,3972.668919,OBSERVADO
11,2022-02-24,NTN-B,760199,2040-08-15,5.7978,3924.614754,OBSERVADO
12,2022-02-24,NTN-B,760199,2045-05-15,5.8102,3987.98322,OBSERVADO
13,2022-02-24,NTN-B,760199,2050-08-15,5.8026,3944.392538,OBSERVADO
14,2022-02-24,NTN-B,760199,2055-05-15,5.7926,4013.712317,OBSERVADO
15,2022-02-24,NTN-B,760199,2060-08-15,5.7926,3962.288546,OBSERVADO
16,2022-02-24,NTN-F,950199,2023-01-01,12.4807,996.450453,OBSERVADO
17,2022-02-24,NTN-F,950199,2025-01-01,11.3771,984.127966,OBSERVADO
18,2022-02-24,NTN-F,950199,2027-01-01,11.2663,971.348923,OBSERVADO
19,2022-02-24,NTN-F,950199,2029-01-01,11.5451,947.772789,OBSERVADO
20,2022-02-24,NTN-F,950199,2031-01-01,11.5309,936.548666,OBSERVADO
21,2022-02-24,NTN-F,950199,2033-01-01,11.6747,918.887883,OBSERVADO
22,2022-02-24,LTN,100000,2022-04-01,11.192,989.947227,OBSERVADO
23,2022-02-24,LTN,100000,2022-07-01,11.951,962.206375,OBSERVADO
24,2022-02-24,LTN,100000,2022-10-01,12.3437,932.633227,OBSERVADO
25,2022-02-24,LTN,100000,2023-01-01,12.4597,905.514606,OBSERVADO
26,2022-02-24,LTN,100000,2023-04-01,12.4545,879.363072,OBSERVADO
27,2022-02-24,LTN,100000,2023-07-01,12.4342,854.935681,OBSERVADO
28,2022-02-24,LTN,100000,2024-01-01,12.0381,811.888055,OBSERVADO
29,2022-02-24,LTN,100000,2024-04-01,11.9048,791.807354,OBSERVADO
30,2022-02-24,LTN,100000,2024-07-01,11.7184,772.842432,OBSERVADO
31,2022-02-24,LTN,100000,2025-01-01,11.4792,734.360917,OBSERVADO
32,2022-02-24,LTN,100000,2025-07-01,11.4427,697.484681,OBSERVADO
0,2022-02-25,NTN-B,760199,2022-08-15,6.8904,3820.85355,OBSERVADO
1,2022-02-25,NTN-B,760100,2023-03-15,6.3409,3918.152218,MODELADO
2,2022-02-25,NTN-B,760199,2023-05-15,6.3674,3878.901355,OBSERVADO
3,2022-02-25,NTN-B,760199,2024-08-15,5.7477,3858.435954,OBSERVADO
4,2022-02-25,NTN-B,760199,2025-05-15,5.644,3933.409426,OBSERVADO
5,2022-02-25,NTN-B,760199,2026-08-15,5.5344,3904.123392,OBSERVADO
6,2022-02-25,NTN-B,760199,2027-05-15,5.5836,3964.153448,OBSERVADO
7,2022-02-25,NTN-B,760199,2028-08-15,5.6366,3910.816359,OBSERVADO
8,2022-02-25,NTN-B,760199,2030-08-15,5.6927,3916.728671,OBSERVADO
9,2022-02-25,NTN-B,760199,2032-08-15,5.7264,3919.139516,OBSERVADO
10,2022-02-25,NTN-B,760199,2035-05-15,5.7318,3990.856433,OBSERVADO
11,2022-02-25,NTN-B,760199,2040-08-15,5.761,3943.29772,OBSERVADO
12,2022-02-25,NTN-B,760199,2045-05-15,5.7681,4011.340967,OBSERVADO
13,2022-02-25,NTN-B,760199,2050-08-15,5.7583,3970.938256,OBSERVADO
14,2022-02-25,NTN-B,760199,2055-05-15,5.754,4038.58735,OBSERVADO
15,2022-02-25,NTN-B,760199,2060-08-15,5.754,3988.20833,OBSERVADO
16,2022-02-25,NTN-F,950199,2023-01-01,12.5486,996.423886,OBSERVADO
17,2022-02-25,NTN-F,950199,2025-01-01,11.4036,983.963036,OBSERVADO
18,2022-02-25,NTN-F,950199,2027-01-01,11.2554,972.130036,OBSERVADO
19,2022-02-25,NTN-F,950199,2029-01-01,11.5158,949.425872,OBSERVADO
20,2022-02-25,NTN-F,950199,2031-01-01,11.5317,936.91483,OBSERVADO
21,2022-02-25,NTN-F,950199,2033-01-01,11.645,920.900748,OBSERVADO
22,2022-02-25,LTN,100000,2022-04-01,11.2176,990.34326,OBSERVADO
23,2022-02-25,LTN,100000,2022-07-01,11.95,962.640421,OBSERVADO
24,2022-02-25,LTN,100000,2022-10-01,12.3817,932.876277,OBSERVADO
25,2022-02-25,LTN,100000,2023-01-01,12.5287,905.4693,OBSERVADO
26,2022-02-25,LTN,100000,2023-04-01,12.5315,879.115854,OBSERVADO
27,2022-02-25,LTN,100000,2023-07-01,12.499,854.676541,OBSERVADO
28,2022-02-25,LTN,100000,2024-01-01,12.0793,811.708221,OBSERVADO
29,2022-02-25,LTN,100000,2024-04-01,11.9391,791.658132,OBSERVADO
30,2022-02-25,LTN,100000,2024-07-01,11.7564,772.572176,OBSERVADO
31,2022-02-25,LTN,100000,2025-01-01,11.5057,734.182371,OBSERVADO
32,2022-02-25,LTN,100000,2025-07-01,11.4609,697.406243,OBSERVADO
0,2022-03-03,NTN-B,760199,2022-08-15,6.631,3831.060226,OBSERVADO
1,2022-03-03,NTN-B,760100,2023-03-15,6.2126,3928.831674,MODELADO
2,2022-03-03,NTN-B,760199,2023-05-15,6.2254,3890.804124,OBSERVADO
3,2022-03-03,NTN-B,760199,2024-08-15,5.7283,3865.797188,OBSERVADO
4,2022-03-03,NTN-B,760199,2025-05-15,5.6431,3939.316353,OBSERVADO
5,2022-03-03,NTN-B,760199,2026-08-15,5.5352,3909.735538,OBSERVADO
6,2022-03-03,NTN-B,760199,2027-05-15,5.5908,3968.778415,OBSERVADO
7,2022-03-03,NTN-B,760199,2028-08-15,5.6685,3910.160748,OBSERVADO
8,2022-03-03,NTN-B,760199,2030-08-15,5.717,3916.439297,OBSERVADO
9,2022-03-03,NTN-B,760199,2032-08-15,5.7705,3911.988001,OBSERVADO
10,2022-03-03,NTN-B,760199,2035-05-15,5.7692,3983.779512,OBSERVADO
11,2022-03-03,NTN-B,760199,2040-08-15,5.7771,3942.243022,OBSERVADO
12,2022-03-03,NTN-B,760199,2045-05-15,5.7773,4012.827856,OBSERVADO
13,2022-03-03,NTN-B,760199,2050-08-15,5.7705,3970.306872,OBSERVADO
14,2022-03-03,NTN-B,760199,2055-05-15,5.765,4038.321293,OBSERVADO
15,2022-03-03,NTN-B,760199,2060-08-15,5.7692,3985.04748,OBSERVADO
16,2022-03-03,NTN-F,950199,2023-01-01,12.7683,995.785758,OBSERVADO
17,2022-03-03,NTN-F,950199,2025-01-01,11.6418,979.576202,OBSERVADO
18,2022-03-03,NTN-F,950199,2027-01-01,11.4236,967.279742,OBSERVADO
19,2022-03-03,NTN-F,950199,2029-01-01,11.65,944.581511,OBSERVADO
20,2022-03-03,NTN-F,950199,2031-01-01,11.6421,932.300507,OBSERVADO
21,2022-03-03,NTN-F,950199,2033-01-01,11.76,915.497095,OBSERVADO
22,2022-03-03,LTN,100000,2022-04-01,11.276,991.135901,OBSERVADO
23,2022-03-03,LTN,100000,2022-07-01,12.035,963.2624,OBSERVADO
24,2022-03-03,LTN,100000,2022-10-01,12.566,932.84277,OBSERVADO
25,2022-03-03,LTN,100000,2023-01-01,12.7535,904.811906,OBSERVADO
26,2022-03-03,LTN,100000,2023-04-01,12.8135,877.557341,OBSERVADO
27,2022-03-03,LTN,100000,2023-07-01,12.8125,852.326324,OBSERVADO
28,2022-03-03,LTN,100000,2024-01-01,12.4185,807.983707,OBSERVADO
29,2022-03-03,LTN,100000,2024-04-01,12.265,787.627949,OBSERVADO
30,2022-03-03,LTN,100000,2024-07-01,12.0639,768.354112,OBSERVADO
31,2022-03-03,LTN,100000,2025-01-01,11.7416,730.436532,OBSERVADO
32,2022-03-03,LTN,100000,2025-07-01,11.655,693.994524,OBSERVADO
0,2022-03-04,NTN-B,760199,2022-08-15,6.5041,3836.076072,OBSERVADO
1,2022-03-04,NTN-B,760100,2023-03-15,6.3154,3928.0688,MODELADO
2,2022-03-04,NTN-B,760199,2023-05-15,6.3226,3889.688033,OBSERVADO
3,2022-03-04,NTN-B,760199,2024-08-15,5.8402,3859.252475,OBSERVADO
4,2022-03-04,NTN-B,760199,2025-05-15,5.798,3925.516214,OBSERVADO
5,2022-03-04,NTN-B,760199,2026-08-15,5.6894,3890.017646,OBSERVADO
6,2022-03-04,NTN-B,760199,2027-05-15,5.7454,3945.829583,OBSERVADO
7,2022-03-04,NTN-B,760199,2028-08-15,5.7934,3888.005472,OBSERVADO
8,2022-03-04,NTN-B,760199,2030-08-15,5.8134,3895.32595,OBSERVADO
9,2022-03-04,NTN-B,760199,2032-08-15,5.8354,3895.916188,OBSERVADO
10,2022-03-04,NTN-B,760199,2035-05-15,5.8397,3962.386894,OBSERVADO
11,2022-03-04,NTN-B,760199,2040-08-15,5.8258,3924.354903,OBSERVADO
12,2022-03-04,NTN-B,760199,2045-05-15,5.8355,3987.675121,OBSERVADO
13,2022-03-04,NTN-B,760199,2050-08-15,5.8287,3942.311154,OBSERVADO
14,2022-03-04,NTN-B,760199,2055-05-15,5.8165,4012.185307,OBSERVADO
15,2022-03-04,NTN-B,760199,2060-08-15,5.8158,3960.363222,OBSERVADO
16,2022-03-04,NTN-F,950199,2023-01-01,13.0172,994.492755,OBSERVADO
17,2022-03-04,NTN-F,950199,2025-01-01,12.0217,971.756779,OBSERVADO
