,vertice_du,taxa_prefixadas,taxa_ipca,taxa_implicita,data_referencia
42,5544,,5.8602,,2022-05-05
43,5670,,5.864,,2022-05-05
44,5796,,5.8677,,2022-05-05
45,5922,,5.8711,,2022-05-05
46,6048,,5.8745,,2022-05-05
47,6174,,5.8777,,2022-05-05
48,6300,,5.8808,,2022-05-05
49,6426,,5.8838,,2022-05-05
50,6552,,5.8866,,2022-05-05
51,6678,,5.8894,,2022-05-05
52,6804,,5.892,,2022-05-05
53,6930,,5.8946,,2022-05-05
54,7056,,5.897,,2022-05-05
55,7182,,5.8994,,2022-05-05
56,7308,,5.9017,,2022-05-05
57,7434,,5.9039,,2022-05-05
58,7560,,5.9061,,2022-05-05
59,7686,,5.9082,,2022-05-05
60,7812,,5.9102,,2022-05-05
61,7938,,5.9121,,2022-05-05
62,8064,,5.914,,2022-05-05
63,8190,,5.9158,,2022-05-05
64,8316,,5.9176,,2022-05-05
65,8442,,5.9193,,2022-05-05
66,8568,,5.921,,2022-05-05
67,8694,,5.9226,,2022-05-05
68,8820,,5.9242,,2022-05-05
69,8946,,5.9257,,2022-05-05
70,9072,,5.9272,,2022-05-05
71,9198,,5.9286,,2022-05-05
72,9324,,5.9301,,2022-05-05
73,9450,,5.9314,,2022-05-05
0,252,13.4068,5.1523,7.85,2022-05-06
1,378,13.194,5.3719,7.4233,2022-05-06
2,504,12.9699,5.4709,7.11,2022-05-06
3,630,12.803,5.5239,6.898,2022-05-06
4,756,12.6966,5.5564,6.7643,2022-05-06
5,882,12.6373,5.5789,6.6854,2022-05-06
6,1008,12.6105,5.5962,6.6425,2022-05-06
7,1134,12.6045,5.6107,6.6222,2022-05-06
8,1260,12.6111,5.6238,6.6152,2022-05-06
9,1386,12.6248,5.636,6.6159,2022-05-06
10,1512,12.6422,5.6478,6.6204,2022-05-06
11,1638,12.661,5.6594,6.6265,2022-05-06
12,1764,12.68,5.6707,6.6331,2022-05-06
13,1890,12.6984,5.6819,6.6392,2022-05-06
14,2016,12.7159,5.693,6.6446,2022-05-06
15,2142,12.7322,5.7038,6.6491,2022-05-06
16,2268,12.7473,5.7145,6.6526,2022-05-06
17,2394,12.7612,5.7249,6.6552,2022-05-06
18,2520,12.7741,5.7351,6.6572,2022-05-06
19,2646,12.7859,5.745,6.6583,2022-05-06
20,2772,,5.7546,,2022-05-06
21,2898,,5.764,,2022-05-06
22,3024,,5.773,,2022-05-06
23,3150,,5.7817,,2022-05-06
24,3276,,5.7901,,2022-05-06
25,3402,,5.7983,,2022-05-06
26,3528,,5.8061,,2022-05-06
27,3654,,5.8136,,2022-05-06
28,3780,,5.8208,,2022-05-06
29,3906,,5.8277,,2022-05-06
30,4032,,5.8344,,2022-05-06
31,4158,,5.8407,,2022-05-06
32,4284,,5.8469,,2022-05-06
33,4410,,5.8527,,2022-05-06
34,4536,,5.8584,,2022-05-06
35,4662,,5.8638,,2022-05-06
36,4788,,5.869,,2022-05-06
37,4914,,5.8739,,2022-05-06
38,5040,,5.8787,,2022-05-06
39,5166,,5.8833,,2022-05-06
40,5292,,5.8877,,2022-05-06
41,5418,,5.8919,,2022-05-06
42,5544,,5.896,,2022-05-06
43,5670,,5.8999,,2022-05-06
44,5796,,5.9037,,2022-05-06
45,5922,,5.9073,,2022-05-06
46,6048,,5.9108,,2022-05-06
47,6174,,5.9141,,2022-05-06
48,6300,,5.9174,,2022-05-06
49,6426,,5.9205,,2022-05-06
50,6552,,5.9235,,2022-05-06
51,6678,,5.9264,,2022-05-06
52,6804,,5.9292,,2022-05-06
53,6930,,5.9319,,2022-05-06
54,7056,,5.9345,,2022-05-06
55,7182,,5.937,,2022-05-06
56,7308,,5.9394,,2022-05-06
57,7434,,5.9418,,2022-05-06
58,7560,,5.944,,2022-05-06
59,7686,,5.9463,,2022-05-06
60,7812,,5.9484,,2022-05-06
61,7938,,5.9505,,2022-05-06
62,8064,,5.9525,,2022-05-06
63,8190,,5.9544,,2022-05-06
